Generation	Size	Frequency	Count
90.870140	157	0.153320	17
90.870140	60	0.058594	26
90.870140	271	0.264648	7
90.870140	188	0.183594	6
90.870140	56	0.054688	13
90.870140	20	0.019531	13
90.870140	31	0.030273	8
90.870140	72	0.070312	1
90.870140	40	0.039062	2
90.870140	48	0.046875	3
90.870140	68	0.066406	3
90.870140	84	0.082031	2
90.870140	21	0.020508	7
90.870140	13	0.012695	4
90.870140	43	0.041992	3
90.870140	23	0.022461	5
90.870140	85	0.083008	1
90.870140	17	0.016602	3
90.870140	25	0.024414	2
90.870140	15	0.014648	2
90.870140	18	0.017578	4
90.870140	19	0.018555	7
90.870140	14	0.013672	3
90.870140	42	0.041016	3
90.870140	34	0.033203	2
90.870140	47	0.045898	2
90.870140	39	0.038086	3
90.870140	35	0.034180	1
90.870140	41	0.040039	1
90.870140	11	0.010742	10
90.870140	12	0.011719	2
90.870140	44	0.042969	1
90.870140	27	0.026367	1
90.870140	24	0.023438	1
100.870583	1	0.000976	82
100.870583	2	0.001951	45
100.870583	3	0.002927	14
100.870583	4	0.003902	15
100.870583	5	0.004878	17
100.870583	6	0.005854	7
100.870583	7	0.006829	10
100.870583	8	0.007805	6
100.870583	9	0.008780	9
100.870583	10	0.009756	17
100.870583	1025	1.000000	113
100.870583	388	0.378537	3
100.870583	374	0.364878	18
100.870583	524	0.511220	36
100.870583	637	0.621463	1
100.870583	14	0.013659	39
100.870583	113	0.110244	13
100.870583	21	0.020488	20
100.870583	92	0.089756	17
100.870583	125	0.121951	8
100.870583	249	0.242927	4
100.870583	230	0.224390	3
100.870583	51	0.049756	10
100.870583	294	0.286829	4
100.870583	165	0.160976	7
100.870583	23	0.022439	7
100.870583	108	0.105366	4
100.870583	119	0.116098	3
100.870583	107	0.104390	1
100.870583	32	0.031220	6
100.870583	40	0.039024	7
100.870583	76	0.074146	4
100.870583	187	0.182439	1
100.870583	122	0.119024	8
100.870583	117	0.114146	1
100.870583	46	0.044878	8
100.870583	26	0.025366	4
100.870583	31	0.030244	9
100.870583	77	0.075122	5
100.870583	83	0.080976	2
100.870583	63	0.061463	4
100.870583	16	0.015610	4
100.870583	17	0.016585	6
100.870583	15	0.014634	5
100.870583	25	0.024390	4
100.870583	103	0.100488	1
100.870583	22	0.021463	5
100.870583	65	0.063415	1
100.870583	56	0.054634	2
100.870583	19	0.018537	3
100.870583	36	0.035122	2
100.870583	20	0.019512	1
100.870583	44	0.042927	1
100.870583	12	0.011707	3
100.870583	27	0.026341	3
100.870583	50	0.048780	2
100.870583	13	0.012683	3
100.870583	34	0.033171	2
100.870583	38	0.037073	1
100.870583	18	0.017561	3
100.870583	11	0.010732	1
110.870934	1	0.000976	66
110.870934	2	0.001951	44
110.870934	3	0.002927	33
110.870934	4	0.003902	18
110.870934	5	0.004878	12
110.870934	6	0.005854	15
110.870934	7	0.006829	9
110.870934	8	0.007805	11
110.870934	9	0.008780	7
110.870934	10	0.009756	8
110.870934	1025	1.000000	113
110.870934	79	0.077073	23
110.870934	946	0.922927	37
110.870934	24	0.023415	39
110.870934	55	0.053659	25
110.870934	488	0.476098	10
110.870934	458	0.446829	5
110.870934	49	0.047805	25
110.870934	409	0.399024	10
110.870934	177	0.172683	2
110.870934	311	0.303415	8
110.870934	87	0.084878	23
110.870934	90	0.087805	10
110.870934	209	0.203902	1
110.870934	200	0.195122	10
110.870934	41	0.040000	8
110.870934	168	0.163902	2
110.870934	40	0.039024	2
110.870934	44	0.042927	1
110.870934	50	0.048780	6
110.870934	38	0.037073	6
110.870934	124	0.120976	6
110.870934	301	0.293659	1
110.870934	185	0.180488	2
110.870934	20	0.019512	8
110.870934	12	0.011707	10
110.870934	15	0.014634	7
110.870934	62	0.060488	6
110.870934	75	0.073171	1
110.870934	33	0.032195	8
110.870934	68	0.066341	4
110.870934	29	0.028293	6
110.870934	224	0.218537	3
110.870934	96	0.093659	1
110.870934	99	0.096585	3
110.870934	128	0.124878	1
110.870934	35	0.034146	3
110.870934	61	0.059512	4
110.870934	13	0.012683	7
110.870934	46	0.044878	2
110.870934	26	0.025366	1
110.870934	36	0.035122	3
110.870934	30	0.029268	1
110.870934	70	0.068293	1
110.870934	23	0.022439	2
110.870934	21	0.020488	3
110.870934	11	0.010732	11
110.870934	48	0.046829	1
110.870934	25	0.024390	2
110.870934	17	0.016585	4
110.870934	34	0.033171	2
110.870934	105	0.102439	1
110.870934	18	0.017561	3
110.870934	16	0.015610	3
110.870934	37	0.036098	2
110.870934	32	0.031220	3
110.870934	14	0.013659	2
110.870934	22	0.021463	1
120.871124	1	0.000976	70
120.871124	2	0.001951	30
120.871124	3	0.002927	20
120.871124	4	0.003902	18
120.871124	5	0.004878	19
120.871124	6	0.005854	52
120.871124	7	0.006829	8
120.871124	8	0.007805	12
120.871124	9	0.008780	4
120.871124	10	0.009756	1
120.871124	1025	1.000000	150
120.871124	594	0.579512	10
120.871124	431	0.420488	5
120.871124	20	0.019512	40
120.871124	411	0.400976	10
120.871124	588	0.573659	30
120.871124	70	0.068293	29
120.871124	341	0.332683	16
120.871124	66	0.064390	19
120.871124	275	0.268293	1
120.871124	228	0.222439	3
120.871124	47	0.045854	21
120.871124	21	0.020488	17
120.871124	207	0.201951	4
120.871124	564	0.550244	4
120.871124	24	0.023415	11
120.871124	78	0.076098	7
120.871124	486	0.474146	1
120.871124	373	0.363902	7
120.871124	19	0.018537	9
120.871124	149	0.145366	7
120.871124	224	0.218537	5
120.871124	46	0.044878	1
120.871124	15	0.014634	13
120.871124	102	0.099512	4
120.871124	140	0.136585	2
120.871124	22	0.021463	4
120.871124	88	0.085854	1
120.871124	42	0.040976	1
120.871124	25	0.024390	3
120.871124	40	0.039024	2
120.871124	12	0.011707	11
120.871124	33	0.032195	5
120.871124	27	0.026341	1
120.871124	127	0.123902	1
120.871124	41	0.040000	4
120.871124	26	0.025366	5
120.871124	90	0.087805	1
120.871124	38	0.037073	1
120.871124	64	0.062439	2
120.871124	13	0.012683	7
120.871124	11	0.010732	3
120.871124	14	0.013659	4
120.871124	63	0.061463	1
120.871124	44	0.042927	1
120.871124	37	0.036098	2
120.871124	17	0.016585	3
120.871124	39	0.038049	1
120.871124	84	0.081951	1
120.871124	18	0.017561	1
120.871124	34	0.033171	2
120.871124	31	0.030244	3
120.871124	23	0.022439	2
120.871124	35	0.034146	2
120.871124	28	0.027317	1
120.871124	53	0.051707	1
130.871567	1	0.000976	104
130.871567	2	0.001951	30
130.871567	3	0.002927	21
130.871567	4	0.003902	12
130.871567	5	0.004878	7
130.871567	6	0.005854	17
130.871567	7	0.006829	9
130.871567	8	0.007805	20
130.871567	9	0.008780	10
