XA L 5,XA L 6,XB L 7,XB L 8,XA L -5,XA L -6,XB L -7,XB L -8
0.809860544,0.748727964,0.881945931,0.532356022,0.545222704,0.793704588,0.566420244,0.442941905
0.873826654,0.737777615,0.047163711,0.921690504,0.549155297,0.941538164,0.060159766,0.865123282
0.089563537,0.071842274,0.081525549,0.122499864,0.03554742,0.04560669,0.029747994,0.039948867
0.066485952,0.068124525,0.053232279,0.0645198,0.059876325,0.348093024,0.049699284,0.055186409
0.453408752,0.333907611,0.484930038,0.119508697,0.355089296,0.325551537,0.914152209,0.778029846
0.237534064,0.415329868,0.413644722,0.038208301,0.18636555,0.108356992,0.057583069,0.558546207
0.083897881,0.519231467,0.098663712,0.059419379,0.096697685,0.492729965,0.053154357,0.085744519
0.236837684,0.166969298,0.291309388,0.570999416,0.822474409,0.35320966,0.552738327,0.638156298
0.082317826,0.111103845,0.043747065,0.397224992,0.257954913,0.45718071,0.601420006,0.303770646
0.171976959,0.521298918,0.037442969,0.123455666,0.339103754,0.735408131,0.486567426,0.029718932
0.077512343,0.059636186,0.058422682,0.04714199,0.041073045,0.060877154,0.031312702,0.042103837
0.036453787,0.049451095,0.564406693,0.556506773,0.043562136,0.034143709,0.06278929,0.716871542
0.861832214,0.486472793,0.066579904,0.10378879,0.877835169,0.498514897,0.914152922,0.375259533
0.523369877,0.86000882,0.521132185,0.511479547,0.542408055,0.900853163,0.050693351,0.683852965
0.373267519,0.612150493,0.123083017,0.486242734,0.466466297,0.276223965,0.07870764,0.759011248
0.471038585,0.620732898,0.468169006,0.128839009,0.461718319,0.559745679,0.638824295,0.605377496
0.104855347,0.077165549,0.5013209,0.027892398,0.748923176,0.471644229,0.027162675,0.204773585
0.540957529,0.493680224,0.819206854,0.94314495,0.816988555,0.155378136,0.051684683,0.717883009
0.084829723,0.4912457,0.587584881,0.5117715,0.288802378,0.11531174,0.383693672,0.634478326
0.293315385,0.140135415,0.073854317,0.094586031,0.090897833,0.120299096,0.120206349,0.704439941
0.063807691,0.057908469,0.030406485,0.038933963,0.031633632,0.034867744,0.382353564,0.074411616
0.141257885,0.312404793,0.076061622,0.072583541,0.460430232,0.579318652,0.512453513,0.533612598
0.442774133,0.071839364,0.051558366,0.516513741,0.538902247,0.05816889,0.064682454,0.309296151
0.026707159,0.31914705,0.026606671,0.038649509,0.046383672,0.024417952,0.031406674,0.041269499
0.38712324,0.135481664,0.107777332,0.85234663,0.783213064,0.188089526,0.134868181,0.143581113
0.45013289,0.379272019,0.045384287,0.082726807,0.334490736,0.420799898,0.020094382,0.277937778
0.265819549,0.42787043,0.213754611,0.511720653,0.595204931,0.389474447,0.040087835,0.386158977
0.532257983,0.492382669,0.490490652,0.448826932,0.464480572,0.484879955,0.585039902,0.445210401
0.058307194,0.07066742,0.434797046,0.37786499,0.693820922,0.2554236,0.028964364,0.02214472
0.263990892,0.301535173,0.379198573,0.578676608,0.21409709,0.096432797,0.389790405,0.49116438
0.060307259,0.379394959,0.087309249,0.082321016,0.467349505,0.141485805,0.037446193,0.816186482
0.058892836,0.083106913,0.439555328,0.159302527,0.056273611,0.424664455,0.039470743,0.068123643
0.118539716,0.194370338,0.122587521,0.111361656,0.139607129,0.383253694,0.095502004,0.285733426
0.078688036,0.329416235,0.110862635,0.067971278,0.06376504,0.077444849,0.128592884,0.030483584
0.462459908,0.040262694,0.916516737,0.505086683,0.52421881,0.50565663,0.039293539,0.678628856
0.150576547,0.418453725,0.136067453,0.079330958,0.041815893,0.083965537,0.022535644,0.385057652
0.321479951,0.355075921,0.390249717,0.1603771,0.369693079,0.461565513,0.107249762,0.19842141
0.185349292,0.48563669,0.296145125,0.152190411,0.05170381,0.522053181,0.117475391,0.380635136
0.064811684,0.548259473,0.044436165,0.059534813,0.042158242,0.090898614,0.101443613,0.31580493
0.49697623,0.07501415,0.076172926,0.188559203,0.096000611,0.196217694,0.04832774,0.139020215
0.840777774,0.881625366,0.491094686,0.456474583,0.837699756,0.882694401,0.768003443,0.810662875
0.466206692,0.371658005,0.058837835,0.1688038,0.507621348,0.058108459,0.051267655,0.562576569
0.118629137,0.072352797,0.070173115,0.631972815,0.045272064,0.061961448,0.032872863,0.328417572
0.237140218,0.161363522,0.479106778,0.687626638,0.321316829,0.243183566,0.779286497,0.202161169
0.3168503,0.731979912,0.054715631,0.067764177,0.188456047,0.788183412,0.055478791,0.414270904
0.040737974,0.285448403,0.672766466,0.892740591,0.159618621,0.127710178,0.047234462,0.563626839
0.055654403,0.406315076,0.523670226,0.307374186,0.077118881,0.0474412,0.060700129,0.735929838
0.161689311,0.250558407,0.112626311,0.379839104,0.108898552,0.153697244,0.409030347,0.091846826
0.039744631,0.046643938,0.05154325,0.11462729,0.028161575,0.026016728,0.015404691,0.02330466
0.043499522,0.127094304,0.050655558,0.104468969,0.047620691,0.040033293,0.202033708,0.477674935
0.204701676,0.072795786,0.055159495,0.066560488,0.474673584,0.247005831,0.425243468,0.345278795
0.573852518,0.54608994,0.033082389,0.066171456,0.600315947,0.443924702,0.45661655,0.662156772
0.221439597,0.365118744,0.438939106,0.289405803,0.375608304,0.328150751,0.561415312,0.353256301
0.364583567,0.266875458,0.387334325,0.073207533,0.506997387,0.052509714,0.088328954,0.368217823
0.593671181,0.638933319,0.06778595,0.511530864,0.621682354,0.685443369,0.517136097,0.695709693
0.492822602,0.541743729,0.926336141,0.613038649,0.516332054,0.540009319,0.455901187,0.641710504
0.90188962,0.310426796,0.424123444,0.201969679,0.91584844,0.492542079,0.654893878,0.293634035
0.054913012,0.528974078,0.512648651,0.514516073,0.654487326,0.530487238,0.052329714,0.535722375
0.153537745,0.106170842,0.153520929,0.41063028,0.171456859,0.107424396,0.104489345,0.10653635
0.051091985,0.06367843,0.044514604,0.07107115,0.061806955,0.046941734,0.061305104,0.54740623
0.501518623,0.119051244,0.502265423,0.193869761,0.539292582,0.453894457,0.089586762,0.823516111
0.468774553,0.444337075,0.094083218,0.198347648,0.380688977,0.061000826,0.204449942,0.264358474
0.034522103,0.041615852,0.041282578,0.095268336,0.025726239,0.565308798,0.373992572,0.937507037
0.503103155,0.500676687,0.49161676,0.469356327,0.452406917,0.460438465,0.485793018,0.6405144
0.077867228,0.058585425,0.503174023,0.493694129,0.542989704,0.50849349,0.036088377,0.675451721
0.25078005,0.113327373,0.277187174,0.076419656,0.141146848,0.237068882,0.60073297,0.125658449
0.329407505,0.108427365,0.070962488,0.45358659,0.091832444,0.057787631,0.053951618,0.082883006
0.566615945,0.111709417,0.070314398,0.021030063,0.48587748,0.053741176,0.031602105,0.359337293
0.138876244,0.359574905,0.522313152,0.045000804,0.455387873,0.034090383,0.495259875,0.250252158
0.4912179,0.633966809,0.200896369,0.510482524,0.049045363,0.447140742,0.220488614,0.900866218
0.275857726,0.470247458,0.049474323,0.133001337,0.310698942,0.354785354,0.027237268,0.065881248
0.485474914,0.538707944,0.543631068,0.538176554,0.359376924,0.527092804,0.588810162,0.567210771
0.072639406,0.342863123,0.492777336,0.11175592,0.052273204,0.076760366,0.049044633,0.62741915
0.231255168,0.429778328,0.532510599,0.049421148,0.048174216,0.094555412,0.575189565,0.459116446
0.529582529,0.53472939,0.896105846,0.625905873,0.519677616,0.51009729,0.106649103,0.83904535
0.472204957,0.920626757,0.551596213,0.479373031,0.506370402,0.477277841,0.742425698,0.818894357
0.53048278,0.497985907,0.773647911,0.851514801,0.536813993,0.716003826,0.508400703,0.893552014
0.484241254,0.12231268,0.598800649,0.124028119,0.548727614,0.505048284,0.160737651,0.035761834
0.116935509,0.663324855,0.509619892,0.555572448,0.038010054,0.503671136,0.255356273,0.392759511
0.065421061,0.104959323,0.369207932,0.305256352,0.092350704,0.375838536,0.101870835,0.404300622
0.133280471,0.344297783,0.066504662,0.06850169,0.380379433,0.037876472,0.019944713,0.030002063
0.171532051,0.144738111,0.495192211,0.385354283,0.202425857,0.521348206,0.040643206,0.180424591
0.823892624,0.699694232,0.737618036,0.473259267,0.207990894,0.415172943,0.085403758,0.323306922
0.776407099,0.636917263,0.593594667,0.529340776,0.601854776,0.831967217,0.13431661,0.337554918
0.498708319,0.088246067,0.049137796,0.043001375,0.187767716,0.043785442,0.026721217,0.196198569
0.545654793,0.084747107,0.034628031,0.048442406,0.034364311,0.256449776,0.028241782,0.216601128
0.380192883,0.640534629,0.426634783,0.201548812,0.225662193,0.320603013,0.212121721,0.835592553
0.173118147,0.851486923,0.525864911,0.224179043,0.739510046,0.306673758,0.05176036,0.485464536
0.073989659,0.076892506,0.063172873,0.054901004,0.099155941,0.077380399,0.031784838,0.278361001
0.22058942,0.305624063,0.478962147,0.427027386,0.268153347,0.130621831,0.245889927,0.603457335
0.436616299,0.463380032,0.248482585,0.905806992,0.588488443,0.742453806,0.590726431,0.777669681
0.049733058,0.057102399,0.032784726,0.098866498,0.070306068,0.04417705,0.042397087,0.040884776
0.556728513,0.687599543,0.459541859,0.505881897,0.220062015,0.581971717,0.536549767,0.559364259
0.194845373,0.333010522,0.0609886,0.494438148,0.37907647,0.239394547,0.040598153,0.41726285
0.128962196,0.12273796,0.112678821,0.158841441,0.125078432,0.438269698,0.070238742,0.025563952
0.069809194,0.463349923,0.097301621,0.083394102,0.576640965,0.470194787,0.543434174,0.48154826
0.157756772,0.521350993,0.854605923,0.409180282,0.074536562,0.16459289,0.063579312,0.056651337
0.849799203,0.890681013,0.514292353,0.827315083,0.885151176,0.929312683,0.493233263,0.688317521
0.252997527,0.48372546,0.483747616,0.489916558,0.239722095,0.264878813,0.081330651,0.299504406
0.181726043,0.331996019,0.495053858,0.864063582,0.328615292,0.438960087,0.459727365,0.242954893
0.122323417,0.131141808,0.069267725,0.125434777,0.139427215,0.111389145,0.048882803,0.805777469
0.133992403,0.351233576,0.076186026,0.479772824,0.12121389,0.508044322,0.019464544,0.099471883
0.477462797,0.366709126,0.087056399,0.58299574,0.279458123,0.24200504,0.157238453,0.100602299
0.177068415,0.183994099,0.115794203,0.457326783,0.264501758,0.384017952,0.818088328,0.043666721
0.071273736,0.267810479,0.054966766,0.065136417,0.091514736,0.062622757,0.181408101,0.206730919
0.343805541,0.518690108,0.102424248,0.532376202,0.763155185,0.875882411,0.54423874,0.873205421
0.039027745,0.555944613,0.040757121,0.038653217,0.65128828,0.578988716,0.054431061,0.036717727
0.926113037,0.540970457,0.515423066,0.574234467,0.869258481,0.940069223,0.064359485,0.835166184
0.483411064,0.360447154,0.570368949,0.087894147,0.892257087,0.274395305,0.056637206,0.477393829
0.051617339,0.324313091,0.259086479,0.070170897,0.057259109,0.093632921,0.403406588,0.1119547
0.109345847,0.082283426,0.056493343,0.190618604,0.254309162,0.144220864,0.123351335,0.03455206
0.048661541,0.143114394,0.054461815,0.063273162,0.0711724,0.038450826,0.585989274,0.122430254
0.031732941,0.780535048,0.595121729,0.710755476,0.080298412,0.677506298,0.053485547,0.52408138
0.481477438,0.03650918,0.04736767,0.05695911,0.032602846,0.041207201,0.031033351,0.798243003
0.478437315,0.415901407,0.412541571,0.09713385,0.240887924,0.229750031,0.400869877,0.251705941
0.071340053,0.12631343,0.263002854,0.386100906,0.134518889,0.40981274,0.59471311,0.39651619
0.047475818,0.064304566,0.069617828,0.028420852,0.035810522,0.035032703,0.045999181,0.059906611
0.129246091,0.082180357,0.108315148,0.689767798,0.463988202,0.334060913,0.831941506,0.428391077
0.485725844,0.361648767,0.070129535,0.58456423,0.717054119,0.552897171,0.51900595,0.53017817
0.049801697,0.072678785,0.274188712,0.80478162,0.448432022,0.229731714,0.545345516,0.526515092
0.22743539,0.394919571,0.496393519,0.733803603,0.06151344,0.349532495,0.125845966,0.455949389
0.514627172,0.536840733,0.556900018,0.515403342,0.408678451,0.4692215,0.947436992,0.616841066
0.474800097,0.524591575,0.588250415,0.646140759,0.310326087,0.532561107,0.065993474,0.572079544
0.047228591,0.034698133,0.031703014,0.125535043,0.027032786,0.037857262,0.04973283,0.027077734
0.712794265,0.514077078,0.075973303,0.049457047,0.836179598,0.060719343,0.038413386,0.036431839
0.050680744,0.320459379,0.056571601,0.05171087,0.351407314,0.198125671,0.025001076,0.155663531
0.898430269,0.274517816,0.927773179,0.898968822,0.920204674,0.889907777,0.433593743,0.939985258
0.09711656,0.308908902,0.041847393,0.317348295,0.040314183,0.080616143,0.212940176,0.067847959
0.101242936,0.099936666,0.507487417,0.500983197,0.054993904,0.094361656,0.073241068,0.864732615
0.086407665,0.085996857,0.053503309,0.063995676,0.114673062,0.101663079,0.068785966,0.08199114
0.062239128,0.095230912,0.081485628,0.117814431,0.09735361,0.048323155,0.035423321,0.489253571
0.080685999,0.046930041,0.509956713,0.061852363,0.352036533,0.062880519,0.129810653,0.455919966
0.670146937,0.370042301,0.405200062,0.069209487,0.582567537,0.055934039,0.057525429,0.044688569
0.402673438,0.30519409,0.073966445,0.367190373,0.550273525,0.119147335,0.139829034,0.194644664
0.061853008,0.063551763,0.044696683,0.11388279,0.032829481,0.587755563,0.022717886,0.467171066
0.037096894,0.373023321,0.03968937,0.553041599,0.295060721,0.519318712,0.025305622,0.507629239
0.399346138,0.571530253,0.489701908,0.493662267,0.431971652,0.2052377,0.088095462,0.102010931
0.4421182,0.105580833,0.105122421,0.064479251,0.272354614,0.047438532,0.553386866,0.050170442
0.065207713,0.073257702,0.055192709,0.065178153,0.211736611,0.035952132,0.02547715,0.206444357
0.490763078,0.478320595,0.060966567,0.48748519,0.885418401,0.67958668,0.469846115,0.380271583
0.03388068,0.046719825,0.032235587,0.086191952,0.493126175,0.030856172,0.024207825,0.10294878
0.52809889,0.541176197,0.063208999,0.043325961,0.608686301,0.5238743,0.493412468,0.434461476
0.175999125,0.639621923,0.112182037,0.091776114,0.097614218,0.08371264,0.313971989,0.299821653
0.746102649,0.533829195,0.864079211,0.457294911,0.0664698,0.180256258,0.606396467,0.511644829
0.043188613,0.512619016,0.034008867,0.040373362,0.032153848,0.40214477,0.570004861,0.062660038
0.161882155,0.432818194,0.5306116,0.169551252,0.352640661,0.224599723,0.88598277,0.09085017
0.130210101,0.050016488,0.550027571,0.567709342,0.482080112,0.673440537,0.049042913,0.089417645
0.271599365,0.313692346,0.49432022,0.117732766,0.159604285,0.285617293,0.160220543,0.760355016
0.440306763,0.488500125,0.119122672,0.889534027,0.658386142,0.267858111,0.352262241,0.460970923
0.481784188,0.479488889,0.538701569,0.440480096,0.30801875,0.20351257,0.571579514,0.304930832
0.04232122,0.25653848,0.479610133,0.602106003,0.043681698,0.039549469,0.739504674,0.06046233
0.714781869,0.350944423,0.523151305,0.169776076,0.632710458,0.52935743,0.039975382,0.237989274
0.396667641,0.281989487,0.049878547,0.321360559,0.19352416,0.060112387,0.039773196,0.09872932
0.510574065,0.495213757,0.038803829,0.037671228,0.45193526,0.476938635,0.067298674,0.280985441
0.495897018,0.515724575,0.504202861,0.477048365,0.544125407,0.531482097,0.023371739,0.887383992
0.490800181,0.614192668,0.136052538,0.456818184,0.493364567,0.44598802,0.213323385,0.591195894
0.450565436,0.053397992,0.041280952,0.081569554,0.025216799,0.463312191,0.02812589,0.262767898
0.03350421,0.316097029,0.367088369,0.189765779,0.142719292,0.897760795,0.377455957,0.650039563
0.073862786,0.066844845,0.053425875,0.106889624,0.030059948,0.067787409,0.033985948,0.050887873
0.262626458,0.095155112,0.513465922,0.0947097,0.116208312,0.056710049,0.016966124,0.085740519
0.038025346,0.034160401,0.030160811,0.03528719,0.04901246,0.029510228,0.057958773,0.025681442
0.065219313,0.063445503,0.488724308,0.057314173,0.393045038,0.076932455,0.30796974,0.116184586
0.035796431,0.576956176,0.924170412,0.917197096,0.043532815,0.656940869,0.577656014,0.249742078
0.438869637,0.656247286,0.919130566,0.386564403,0.433056909,0.812945745,0.941181785,0.474283436
0.511474778,0.452336362,0.083250928,0.161469351,0.386299718,0.46382333,0.388781212,0.064140995
0.066837503,0.373409238,0.90813717,0.201192712,0.051209756,0.046513422,0.097347632,0.528478317
0.070368876,0.103956804,0.086067781,0.071924599,0.087978502,0.407627768,0.043029997,0.036840897
0.471811799,0.154223613,0.5075142,0.428574387,0.093858622,0.116437248,0.214686782,0.491574247
0.132622132,0.427828767,0.523737865,0.372047004,0.175818417,0.755282091,0.166784795,0.217211315
0.089861074,0.521097844,0.049770037,0.909053211,0.061821446,0.03901125,0.493202127,0.108993307
0.8038332,0.696882181,0.525007036,0.485448736,0.780646978,0.665373743,0.464888422,0.652914523
0.467718821,0.396817053,0.082188997,0.868589049,0.092107262,0.078124635,0.494414026,0.081202334
0.041657854,0.093525472,0.056661109,0.037864791,0.381104479,0.080762996,0.072171563,0.284932622
0.461593776,0.435575203,0.515017517,0.527718361,0.513996585,0.079029717,0.174545251,0.072397704
0.231919883,0.124788637,0.797123792,0.457500596,0.230737634,0.120682999,0.078407278,0.327583935
0.17180532,0.395577308,0.128798835,0.340408215,0.154760639,0.081626876,0.036869216,0.040666776
0.324989687,0.597502114,0.220435272,0.253759457,0.482326481,0.709399216,0.553620511,0.078045035
0.345627368,0.319632823,0.072450969,0.151049071,0.037279246,0.399061307,0.04503269,0.02207579
0.080957943,0.082355527,0.100707969,0.53492495,0.250621731,0.108310821,0.045585194,0.35016798
0.033384546,0.03961644,0.043292163,0.055500998,0.033936128,0.033455611,0.03145709,0.351353984
0.588662799,0.081512293,0.555804641,0.103375284,0.516403748,0.069891016,0.024237129,0.281863192
0.042405653,0.050410249,0.037542899,0.470667983,0.035713055,0.027456558,0.73084368,0.871774255
0.566361623,0.402391903,0.388609589,0.385043057,0.851583037,0.626778716,0.64193735,0.181229864
0.55898047,0.927618339,0.590429089,0.947471143,0.936150288,0.523877315,0.614998223,0.92471613
0.713920837,0.054237635,0.031711141,0.864094205,0.824161987,0.940054034,0.549728738,0.758676853
0.452844328,0.399172646,0.542108238,0.47667343,0.812126966,0.921244407,0.666885238,0.472403895
0.042978233,0.042011931,0.059835442,0.044494459,0.065393796,0.054278171,0.036612536,0.320129423
0.579549123,0.610967065,0.554091933,0.320553775,0.584619534,0.658977231,0.332967934,0.692694357
0.230417239,0.571685213,0.591717063,0.059877675,0.054758385,0.619521801,0.398784585,0.647841144
0.752995443,0.652187264,0.934703753,0.929956823,0.825352934,0.797078011,0.707887614,0.723232762
0.65827757,0.388933545,0.805808626,0.537349442,0.731386061,0.316327009,0.538782614,0.623113326
0.524766641,0.510415721,0.506804943,0.394807368,0.455406237,0.508022446,0.036093684,0.033578472
0.395636741,0.113406412,0.743029903,0.433224925,0.058956886,0.13073776,0.077049961,0.322506322
0.472153753,0.069498321,0.053951095,0.115838131,0.051138096,0.051985041,0.025401798,0.035090479
0.474551478,0.481682963,0.046157124,0.040768979,0.480909844,0.450578542,0.454220056,0.491952378
0.575232744,0.92438152,0.932931873,0.365216674,0.751846875,0.834579696,0.911499549,0.917090727
0.478532502,0.351260252,0.502824293,0.771041831,0.495151817,0.439274003,0.020290295,0.299147841
0.492675796,0.08005112,0.762422587,0.06101495,0.504294797,0.046271331,0.575392194,0.200658229
0.637102483,0.153587861,0.132798146,0.590340385,0.52090917,0.1973124,0.219136597,0.547614884
0.464437301,0.523334715,0.104508504,0.484378484,0.403270208,0.371913107,0.613142144,0.069178087
0.051132236,0.073535938,0.06867281,0.091577812,0.404995675,0.024491512,0.033677703,0.016690711
0.778062868,0.479117965,0.806952488,0.802090395,0.539854637,0.524676202,0.269204378,0.403723578
0.068659114,0.087689505,0.059968635,0.060838148,0.073327323,0.088544376,0.040674044,0.317217367
0.163660212,0.338471597,0.372607418,0.14907163,0.253340188,0.359428111,0.022563497,0.056434554
0.170641715,0.236697793,0.183144127,0.184855447,0.128246537,0.616457733,0.104832311,0.322953441
0.505715286,0.286032385,0.090524134,0.171033683,0.427980261,0.099819491,0.580424368,0.036154957
0.473818739,0.180561319,0.496102652,0.530195082,0.510670033,0.276033503,0.069847941,0.404070667
0.126073565,0.365208147,0.467246152,0.541090668,0.087495077,0.207334602,0.188069849,0.401520853
0.082288522,0.085837297,0.184373878,0.137268051,0.125339601,0.048480272,0.052511352,0.028578665
0.514110299,0.586735183,0.039293656,0.045990405,0.260700512,0.878606171,0.053865502,0.172082128
0.188027659,0.157843564,0.074704324,0.618670241,0.506937182,0.266361933,0.064942919,0.471815997
0.133973081,0.119076426,0.033341209,0.110098546,0.037062213,0.346573486,0.05594108,0.064502702
0.231927406,0.331447427,0.117435427,0.492055231,0.084845994,0.497974897,0.366761446,0.460567755
0.074610651,0.32562032,0.488795375,0.436204174,0.06405281,0.036297106,0.035023858,0.467058636
0.852644406,0.140065952,0.233694103,0.214865809,0.911789535,0.214696042,0.392153712,0.348025562
0.475388584,0.639611769,0.042463441,0.433019869,0.473151191,0.066841419,0.410581151,0.790424193
0.0574758,0.551528483,0.949522756,0.906056595,0.039465015,0.517636967,0.049443004,0.037083055
0.033897027,0.04579512,0.086659839,0.034673403,0.113342991,0.160219908,0.019035735,0.113049932
0.062591696,0.064925055,0.171093122,0.524872026,0.053770029,0.342942048,0.662657824,0.033049418
0.216307905,0.140816597,0.05924451,0.478855737,0.078994693,0.042322617,0.06145688,0.080551568
0.455762438,0.352920004,0.076235952,0.373044597,0.872149778,0.694207426,0.053180342,0.27070072
0.492984859,0.095901161,0.052424341,0.088879338,0.051703573,0.043323826,0.04153469,0.04361922
0.043547524,0.075493909,0.051610044,0.475558481,0.066189178,0.334930423,0.103319402,0.383477106
0.543837919,0.054147933,0.916153213,0.5844989,0.150163027,0.426053602,0.70511232,0.695201998
0.558159514,0.751187761,0.05857595,0.936383877,0.885008855,0.492308654,0.506508663,0.864768216
0.743120096,0.675679442,0.696979024,0.52990524,0.747660732,0.497361713,0.46659888,0.479090049
0.491075493,0.16127428,0.519498508,0.478680944,0.642615809,0.053306288,0.485621173,0.615423934
0.087334659,0.347459714,0.824476587,0.221812327,0.133218074,0.564833614,0.123479796,0.798040488
0.032766393,0.087408827,0.033826885,0.45434046,0.150164966,0.037356718,0.043592859,0.057746035
0.343642845,0.45004212,0.319418924,0.240171375,0.204439447,0.277294636,0.137194127,0.397784087
0.074184506,0.487820798,0.645690108,0.17932788,0.174382098,0.252352656,0.054581921,0.652189485
0.076209654,0.487933208,0.063056849,0.521755223,0.024153732,0.035880735,0.642775911,0.737135293
0.593184407,0.563465796,0.534919225,0.562809986,0.677970613,0.627907609,0.507467282,0.542687455
0.440587574,0.161191012,0.040453168,0.070896659,0.282367856,0.227227093,0.500450844,0.089854234
0.208297267,0.329940366,0.804551163,0.48575946,0.056590368,0.437728787,0.017893633,0.074213631
0.067869103,0.291277703,0.066821877,0.037108783,0.059155289,0.098107003,0.028153081,0.075272288
0.510010435,0.513007584,0.475932145,0.16868068,0.904111765,0.706035653,0.033272582,0.470043872
0.065632284,0.104238693,0.470855589,0.048956975,0.036309286,0.076907378,0.027646565,0.071079562
0.586586001,0.08323035,0.600665439,0.59306802,0.339771274,0.076732953,0.060064136,0.670339132
0.048718019,0.484242231,0.113089645,0.413504313,0.032494223,0.227339938,0.325892648,0.058056268
0.177299616,0.562435525,0.422149269,0.119944913,0.308502618,0.120628376,0.564624517,0.47271876
0.449232244,0.349067149,0.492677107,0.082875385,0.642731719,0.359969668,0.440088105,0.037627164
0.069431139,0.11218058,0.20842188,0.102935531,0.052003629,0.058349869,0.045334523,0.285832864
0.606099372,0.413526493,0.601889852,0.265656377,0.898491367,0.59023565,0.877257152,0.609707953
0.074229099,0.231801523,0.068286118,0.093257888,0.037458384,0.195292088,0.266189406,0.153424531
0.102462723,0.10124765,0.067688201,0.063780858,0.137275498,0.038234936,0.075906429,0.035068373
0.517860222,0.484255038,0.069456375,0.1809773,0.083534162,0.49398585,0.091265191,0.922453226
0.527613598,0.575089097,0.917464059,0.261779761,0.256946921,0.353889138,0.333633257,0.529244841
0.879434123,0.534303715,0.530106313,0.460580775,0.53584256,0.488137072,0.05188036,0.320736785
0.045088612,0.043166393,0.251817578,0.138613481,0.043683847,0.625391183,0.094476771,0.527611414
0.461757421,0.072146748,0.032521916,0.057150151,0.058652852,0.413387143,0.146704646,0.115433521
0.04523495,0.140409765,0.045355304,0.465091634,0.646218873,0.5858642,0.038354667,0.230238975
0.858277333,0.467925848,0.049650332,0.039639712,0.032980052,0.02588906,0.175206584,0.291392744
0.393199823,0.477815404,0.1036971,0.436157935,0.160779182,0.169298481,0.059581894,0.532812785
0.507392729,0.533721178,0.545589082,0.539912245,0.459540263,0.580022688,0.375820794,0.634195257
0.085614328,0.122630358,0.491893567,0.527836883,0.098586793,0.071543182,0.060691141,0.033857281
0.520721228,0.379263361,0.577233132,0.531817317,0.033693345,0.847671746,0.546878221,0.052148103
0.135514858,0.364079346,0.062915316,0.429576115,0.647052213,0.591018062,0.24859771,0.118682814
0.051695909,0.3062334,0.040325172,0.063149452,0.457900624,0.058378919,0.055703042,0.509493795
0.402708593,0.40619789,0.405626536,0.026763767,0.044415137,0.030533042,0.03114824,0.433677355
0.118533852,0.433096423,0.065184247,0.088348039,0.087498013,0.224722138,0.524793073,0.333984826
0.105285428,0.211638555,0.131555046,0.343184827,0.091641057,0.265385507,0.083014539,0.087666561
0.059657949,0.488321132,0.533985317,0.059013286,0.048562546,0.520770274,0.048188676,0.378582151
0.912686782,0.915355347,0.927287148,0.837083931,0.949471691,0.738275633,0.952002841,0.924328511
0.484073786,0.520030975,0.511073837,0.468829821,0.465633955,0.22788033,0.024783074,0.615570354
0.776515769,0.671603799,0.604912356,0.558190028,0.481050774,0.488335257,0.556157407,0.793367403
0.064933734,0.119541674,0.250855244,0.028986339,0.047443688,0.161953272,0.03541609,0.01822654
0.116103873,0.310316778,0.217095582,0.561160457,0.453930969,0.782048423,0.639506282,0.430926952
0.580668751,0.374979763,0.582807131,0.570148338,0.606581668,0.038144564,0.933033874,0.127552056
0.925907802,0.542324581,0.932978758,0.888172671,0.872289129,0.396153591,0.644998437,0.660474831
0.082101917,0.368944847,0.071449011,0.649422537,0.039014288,0.241325136,0.049225273,0.71364759
0.06008314,0.100525003,0.074803263,0.067920949,0.698408636,0.510169245,0.633089248,0.086735598
0.083060654,0.524192248,0.51472244,0.481889224,0.052734803,0.120838488,0.029525123,0.033578392
0.085142445,0.355071766,0.600302865,0.597971278,0.035208158,0.102015633,0.567678106,0.269931464
0.037150596,0.134917436,0.51575779,0.545609396,0.059448648,0.041642437,0.091987027,0.182552553
0.039270333,0.693252029,0.033697768,0.06880172,0.05388623,0.529755711,0.04839301,0.06880431
0.46880987,0.202419106,0.060443702,0.046943291,0.853138555,0.070480217,0.610600446,0.042191955
0.066354624,0.271604229,0.191091724,0.087667494,0.193365487,0.17513396,0.047326328,0.101802587
0.454124722,0.493279656,0.941230481,0.510487731,0.523529007,0.488998027,0.064409229,0.18106645
0.521894589,0.529703272,0.562503256,0.510727931,0.524443629,0.542600195,0.044964672,0.716806962
0.571692963,0.569074776,0.047369587,0.069418065,0.572769491,0.636529594,0.467838369,0.079303966
0.470442335,0.468214977,0.082084174,0.041793319,0.49792792,0.495086481,0.404792383,0.221274833
0.595089182,0.574229709,0.409252257,0.147053944,0.532734422,0.58017935,0.034023737,0.609221292
0.121771182,0.321213916,0.121577649,0.162882284,0.08350228,0.099196477,0.140355191,0.167971766
0.224884792,0.166561844,0.069813537,0.033659229,0.114285353,0.047728075,0.636304632,0.044482052
0.458409586,0.322516209,0.100859266,0.041103535,0.169402059,0.046200366,0.565111297,0.336246659
0.198187654,0.484979936,0.46750909,0.388236358,0.150432262,0.735092,0.040720987,0.395976177
0.047569604,0.079483702,0.509012062,0.532939362,0.136400305,0.398321593,0.040552457,0.029311959
0.325137036,0.651946285,0.49087749,0.18892714,0.375816559,0.226661615,0.093791696,0.412261756
0.528179798,0.519751192,0.547945797,0.52929982,0.614826663,0.536847028,0.913746046,0.66577007
