Generation	Size	Frequency	Count
850.210510	1025	1.000000	3
860.211060	1	0.000977	0
860.211060	2	0.001953	0
860.211060	3	0.002930	0
860.211060	4	0.003906	0
860.211060	5	0.004883	0
860.211060	6	0.005859	0
860.211060	7	0.006836	0
860.211060	8	0.007812	0
860.211060	9	0.008789	0
860.211060	10	0.009766	0
860.211060	1024	1.000000	3
870.211487	1	0.000976	0
870.211487	2	0.001951	0
870.211487	3	0.002927	0
870.211487	4	0.003902	0
870.211487	5	0.004878	0
870.211487	6	0.005854	0
870.211487	7	0.006829	0
870.211487	8	0.007805	0
870.211487	9	0.008780	0
870.211487	10	0.009756	0
870.211487	1025	1.000000	3
880.211975	1	0.000977	0
880.211975	2	0.001953	0
880.211975	3	0.002930	0
880.211975	4	0.003906	0
880.211975	5	0.004883	0
880.211975	6	0.005859	0
880.211975	7	0.006836	0
880.211975	8	0.007812	0
880.211975	9	0.008789	0
880.211975	10	0.009766	0
880.211975	1024	1.000000	3
890.212585	1	0.000976	0
890.212585	2	0.001951	0
890.212585	3	0.002927	0
890.212585	4	0.003902	0
890.212585	5	0.004878	0
890.212585	6	0.005854	0
890.212585	7	0.006829	0
890.212585	8	0.007805	0
890.212585	9	0.008780	0
890.212585	10	0.009756	0
